,APOGEE_ID,RA,DEC,VHELIO,VERR,VSCATTER,NVISITS,SNR,Hmag
161,2M01345674+3144330,23.736425,31.74251,-59.286380767822266,0.1422649472951889,7.8373942375183105,12,57.793678283691406,14.32699966430664
162,2M01350004+3124375,23.750205,31.410433,1.190914750099182,0.0347847528755664,0.1035771295428276,3,278.31109619140625,10.63700008392334
163,2M01350110+3135016,23.754614,31.583788,-33.305294036865234,0.0220792777836322,0.0668949037790298,4,1134.0849609375,7.656000137329102
164,2M01350116+3049357,23.754864,30.826609,6.854138374328613,0.0272759851068258,0.0759537369012832,3,243.325927734375,10.375
165,2M01350186+3019044,23.757752,30.317905,7.688265800476074,0.0220818221569061,0.0735611245036125,2,1090.998291015625,7.098999977111816
166,2M01350800+3138447,23.783352,31.645777,10.24472427368164,0.2112704962491989,0.4245639145374298,8,46.77803802490234,14.30799961090088
167,2M01350936+3147396,23.789018,31.794355,-69.81267547607422,0.0249706227332353,0.0251566767692565,3,225.8968505859375,10.94499969482422
168,2M01351059+2940295,23.794158,29.674877,-87.71538543701172,0.0354163758456707,0.079550415277481,4,142.16610717773438,11.854000091552734
169,2M01351310+3114463,23.804622,31.246197,-27.150585174560547,0.0317543484270572,0.1639576703310012,7,292.6229248046875,11.447999954223633
170,2M01351327+3125039,23.805311,31.417751,-4.896213054656982,0.0232908818870782,0.0345936007797718,3,385.7869873046875,9.569000244140623
171,2M01352121+3002135,23.83838,30.037109,-23.901201248168945,0.1745804548263549,0.950557291507721,12,47.31682205200195,14.32900047302246
172,2M01352125+2958102,23.838558,29.969526,6.520993709564209,0.0866069495677948,0.0526540614664554,3,115.81543731689452,12.086999893188477
173,2M01352191+3159070,23.841329,31.985298,-48.7839469909668,0.025661988183856,0.0899099707603454,7,512.3500366210938,9.855999946594238
174,2M01353211+2934434,23.883802,29.578726,-78.09031677246094,0.0280943196266889,0.0411432906985282,6,244.51171875,11.22700023651123
175,2M01353415+3147183,23.892332,31.788427,-23.49142074584961,0.2390528321266174,2.76172399520874,4,31.39933013916016,14.300999641418455
176,2M01353556+3125112,23.898176,31.41979,-41.968360900878906,0.0574785768985748,0.0814792662858963,3,136.29905700683594,12.060999870300291
177,2M01354143+3144526,23.922635,31.747948,15.6666898727417,0.0442173033952713,0.1527107059955597,13,1967.4757080078125,7.860000133514404
178,2M01354251+2927165,23.927125,29.454605,-23.36232566833496,0.2412641048431396,0.6881446838378906,12,43.01008224487305,14.310999870300291
179,2M01354750+3108039,23.947927,31.13442,-26.5802059173584,0.0437458902597427,0.1214112117886543,3,133.47842407226562,12.072999954223633
180,2M01354806+3023146,23.950261,30.387394,-66.8350601196289,0.0273611973971128,0.1120001152157783,4,187.92160034179688,11.442999839782717
181,2M01355060+3034374,23.960839,30.57707,10.683550834655762,0.0498639754951,0.0302689149975776,3,138.81417846679688,12.13700008392334
182,2M01355085+3058095,23.96191,30.969324,-49.755218505859375,0.022083843126893,0.0084870867431163,3,747.390380859375,8.541999816894531
